st,state,year,democracy_mcmc,democracy_mcmc_sd,democracy_mcmc_se,democracy_additive,democracy_mcmc_lib,democracy_mcmc_lib_sd,democracy_mcmc_lib_se,democracy_additive_lib
AL,Alabama,2018,-1.371809412,0.310232238,0.009810405,-0.730380615,-1.40859255,0.308078463,0.004356887,-0.195558542
AL,Alabama,2017,-1.406726712,0.307899687,0.009736643,-0.89077004,-1.439167225,0.298925505,0.004227445,-0.23850262
AL,Alabama,2016,-1.401978504,0.313219952,0.009904885,-0.89077004,-1.441150477,0.307540335,0.004349277,-0.23850262
AL,Alabama,2015,-1.370606212,0.314661833,0.009950481,-1.663289655,-1.380440722,0.30049677,0.004249666,-0.445343829
AL,Alabama,2014,-1.37050187,0.319344018,0.010098545,-1.663289655,-1.374608212,0.306707606,0.004337501,-0.445343829
AL,Alabama,2013,-1.608338416,0.313378348,0.009909893,-1.840467268,-1.623944148,0.308879225,0.004368212,-0.492782925
AL,Alabama,2012,-1.624487319,0.317123583,0.010028328,-1.828125533,-1.621514267,0.304974866,0.004312996,-0.48947844
AL,Alabama,2011,-0.699336952,0.315623629,0.009980896,-1.466662246,-0.771050971,0.304278554,0.004303149,-0.392697074
AL,Alabama,2010,-0.710416888,0.312965139,0.009896827,-1.462204531,-0.757727236,0.305680949,0.004322981,-0.391503526
AL,Alabama,2009,0.264443043,0.321172223,0.010156357,-1.124941015,0.113171308,0.309935845,0.004383155,-0.30120162
AL,Alabama,2008,0.238234992,0.298777434,0.009448172,-1.183207986,0.088934132,0.307011371,0.004341796,-0.316802533
AL,Alabama,2007,-0.681712294,0.301460009,0.009533003,-1.77217591,-0.8057472,0.30027136,0.004246478,-0.474497995
AL,Alabama,2006,-0.677580628,0.32490951,0.010274541,-1.750297927,-0.799569488,0.305563657,0.004321323,-0.468640191
AL,Alabama,2005,-0.625731635,0.318252658,0.010064033,-1.691856639,-0.72969071,0.305570958,0.004321426,-0.452992605
AL,Alabama,2004,-0.622132378,0.323671956,0.010235406,-1.668538088,-0.706563909,0.305698161,0.004323225,-0.446749091
AL,Alabama,2003,-0.726460601,0.317116352,0.0100281,-1.889033007,-0.830658807,0.303561588,0.004293009,-0.505786344
AL,Alabama,2002,-0.642711492,0.307668135,0.009729321,-1.690498078,-0.750697432,0.305583709,0.004321606,-0.452628852
AL,Alabama,2001,-1.382819754,0.319117497,0.010091381,-1.909516407,-1.388346107,0.309324262,0.004374506,-0.51127075
AL,Alabama,2000,-1.406872299,0.29774219,0.009415435,-1.998509491,-1.424390996,0.305825311,0.004325023,-0.535098542
AK,Alaska,2018,0.38127186,0.314404148,0.009942332,1.846949896,0.281992892,0.314914969,0.00445357,0.49451864
AK,Alaska,2017,0.272314592,0.307674071,0.009729508,1.258683181,0.174255669,0.301026606,0.004257159,0.337010926
AK,Alaska,2016,0.250313488,0.303295296,0.009591039,1.258683181,0.167714456,0.302596786,0.004279365,0.337010926
AK,Alaska,2015,0.260562036,0.315776556,0.009985731,0.759262548,0.184920868,0.299815075,0.004240025,0.203291645
AK,Alaska,2014,0.276618635,0.313271253,0.009906507,0.759262548,0.17672413,0.306274857,0.004331381,0.203291645
AK,Alaska,2013,0.270137715,0.301983217,0.009549548,0.829992924,0.191218294,0.303917217,0.004298039,0.222229619
AK,Alaska,2012,0.292818875,0.30663836,0.009696756,0.848230417,0.183993024,0.307145266,0.00434369,0.227112687
AK,Alaska,2011,0.24338711,0.305747871,0.009668597,0.685468267,0.143531868,0.303828806,0.004296788,0.183533314
AK,Alaska,2010,0.239536727,0.306860702,0.009703787,0.685396163,0.161593259,0.30437477,0.004304509,0.183514009
AK,Alaska,2009,0.32237331,0.302099421,0.009553222,0.510759118,0.201247569,0.301692154,0.004266571,0.136755147
AK,Alaska,2008,0.319697357,0.296573381,0.009378474,0.504116416,0.210764375,0.30623131,0.004330765,0.134976572
AK,Alaska,2007,0.319020587,0.310441769,0.009817031,0.503177997,0.195574325,0.303298457,0.004289288,0.134725311
AK,Alaska,2006,0.307455856,0.316737458,0.010016118,0.501515607,0.203377735,0.306939996,0.004340787,0.134280208
AK,Alaska,2005,0.309897838,0.30659202,0.009695291,0.505737888,0.207496958,0.307937876,0.004354899,0.135410719
AK,Alaska,2004,0.297622953,0.320230921,0.010126591,0.494259619,0.215506454,0.302773802,0.004281868,0.132337426
AK,Alaska,2003,0.298047248,0.310614379,0.009822489,0.504660215,0.215189077,0.304650135,0.004308404,0.135122173
AK,Alaska,2002,0.291792848,0.317315894,0.01003441,0.493362644,0.21508326,0.305072949,0.004314383,0.132097262
AK,Alaska,2001,0.27923401,0.302289691,0.009559239,0.198045521,0.187754037,0.303422922,0.004291048,0.053026453
AK,Alaska,2000,0.301024745,0.312442995,0.009880315,0.188958328,0.193243962,0.300894038,0.004255284,0.050593368
AZ,Arizona,2018,0.867081817,0.300086023,0.009489553,0.489840942,0.697216785,0.300964828,0.004256285,0.13115433
AZ,Arizona,2017,0.864544575,0.313400039,0.009910579,0.384849623,0.710407608,0.304587965,0.004307524,0.103043029
AZ,Arizona,2016,0.863218942,0.30417445,0.009618841,0.384849623,0.699105747,0.308086153,0.004356996,0.103043029
AZ,Arizona,2015,0.830673932,0.307885283,0.009736188,0.303017467,0.714327818,0.301792024,0.004267984,0.081132567
AZ,Arizona,2014,0.848210916,0.310564246,0.009820904,0.303017467,0.714847347,0.300916797,0.004255606,0.081132567
AZ,Arizona,2013,0.587977333,0.312449882,0.009880533,-0.205650051,0.436092847,0.306760376,0.004338247,-0.055062557
AZ,Arizona,2012,0.625902723,0.307442837,0.009722196,-0.147406648,0.4800952,0.302979357,0.004284775,-0.039467955
AZ,Arizona,2011,0.185763608,0.310126347,0.009807056,-0.70416126,0.108277195,0.303767174,0.004295917,-0.188538341
AZ,Arizona,2010,0.196355313,0.310207317,0.009809617,-0.697261038,0.119927889,0.303931428,0.004298239,-0.186690815
AZ,Arizona,2009,0.198292117,0.307070566,0.009710424,-1.255854679,0.097755655,0.305866476,0.004325605,-0.336253598
AZ,Arizona,2008,0.188814539,0.312176336,0.009871883,-1.273814836,0.07305617,0.304758716,0.004309939,-0.341062409
AZ,Arizona,2007,0.693083333,0.319041309,0.010088972,-0.882753752,0.555987482,0.303718846,0.004295233,-0.236356269
AZ,Arizona,2006,0.706494644,0.312876418,0.009894021,-0.893086425,0.544370486,0.303389891,0.004290581,-0.239122829
AZ,Arizona,2005,-0.46615875,0.30682103,0.009702533,-1.55545541,-0.52051057,0.30356963,0.004293123,-0.416471338
AZ,Arizona,2004,-0.429410134,0.316170873,0.009998201,-1.532944091,-0.512135187,0.310403124,0.004389763,-0.410443959
AZ,Arizona,2003,-0.214448404,0.303207518,0.009588264,-0.942457468,-0.256638244,0.306468842,0.004334124,-0.252341867
AZ,Arizona,2002,-0.220747246,0.316953537,0.010022951,-0.942036319,-0.260021082,0.30192636,0.004269884,-0.252229105
AZ,Arizona,2001,-0.231787557,0.303560305,0.00959942,-0.943324665,-0.267578075,0.30151624,0.004264084,-0.252574059
AZ,Arizona,2000,-0.216890262,0.318736262,0.010079326,-0.949600546,-0.260722411,0.303473826,0.004291768,-0.254254418
AR,Arkansas,2018,-1.003214946,0.306783124,0.009701334,-0.966496081,-1.07722834,0.304739744,0.004309671,-0.258778178
AR,Arkansas,2017,-1.014925798,0.313227824,0.009905134,-0.877108567,-1.093953501,0.306513792,0.00433476,-0.234844777
AR,Arkansas,2016,-1.014770721,0.317152595,0.010029246,-0.877108567,-1.091875114,0.307184411,0.004344244,-0.234844777
AR,Arkansas,2015,-0.712056231,0.300124711,0.009490777,-0.715696491,-0.763294422,0.300809102,0.004254083,-0.191626885
AR,Arkansas,2014,-0.702413292,0.320272636,0.01012791,-0.715696491,-0.769321187,0.29926948,0.00423231,-0.191626885
AR,Arkansas,2013,-0.502733365,0.312821043,0.00989227,-0.22779985,-0.581300661,0.306629742,0.004336399,-0.060993139
AR,Arkansas,2012,-0.230820281,0.306432218,0.009690238,0.357029438,-0.302982828,0.303896254,0.004297742,0.095594208
AR,Arkansas,2011,-0.196378688,0.303498859,0.009597477,0.196508259,-0.231501616,0.302785347,0.004282031,0.052614853
AR,Arkansas,2010,-0.187631279,0.321804212,0.010176343,0.213962213,-0.233704305,0.303575333,0.004293204,0.057288128
AR,Arkansas,2009,-0.152501944,0.297964846,0.009422476,0.214197984,-0.198605481,0.300998089,0.004256756,0.057351256
AR,Arkansas,2008,-0.18013855,0.307320754,0.009718336,0.188211249,-0.227773076,0.304630309,0.004308123,0.050393338
AR,Arkansas,2007,-0.24509328,0.304962475,0.00964376,0.192686796,-0.280585047,0.305986276,0.004327299,0.051591661
AR,Arkansas,2006,-0.249880217,0.307525453,0.009724809,0.189900385,-0.283968525,0.301932403,0.004269969,0.050845602
AR,Arkansas,2005,-0.159526889,0.299119156,0.009458978,0.17040544,-0.202588611,0.302563059,0.004278888,0.045625854
AR,Arkansas,2004,-0.123581363,0.305599632,0.009663909,0.227947031,-0.164015016,0.303029856,0.004285489,0.061032547
AR,Arkansas,2003,-0.02194637,0.30214737,0.009554739,0.310044235,-0.067701009,0.302439944,0.004277147,0.083013976
AR,Arkansas,2002,-0.056127135,0.314469758,0.009944407,0.29453473,-0.104620087,0.302635791,0.004279916,0.078861324
AR,Arkansas,2001,0.018586989,0.307404891,0.009720996,0.410593006,-0.003136041,0.314431826,0.004446738,0.109935789
AR,Arkansas,2000,0.082047984,0.308924367,0.009769046,0.4301481,0.043415001,0.299893595,0.004241136,0.115171643
CA,California,2018,1.1384567,0.306957204,0.009706839,1.632828704,1.162405225,0.301257914,0.00426043,0.437187946
CA,California,2017,1.289384956,0.314863462,0.009956857,1.450966931,1.28436408,0.303488452,0.004291975,0.388494672
CA,California,2016,1.290463351,0.309453692,0.009785785,1.450966931,1.276570614,0.306802218,0.004338839,0.388494672
CA,California,2015,1.415168422,0.298059861,0.00942548,1.033874948,1.448849357,0.301994251,0.004270844,0.276818789
CA,California,2014,1.414621175,0.303689191,0.009603495,1.033874948,1.451768133,0.30676685,0.004338338,0.276818789
CA,California,2013,1.88449321,0.304958861,0.009643646,0.959205976,1.853667176,0.307943077,0.004354973,0.256826261
CA,California,2012,1.879528563,0.309121971,0.009775295,0.915500178,1.866404228,0.305667609,0.004322793,0.245124085
CA,California,2011,0.982504446,0.311632436,0.009854683,-0.204773224,0.99709878,0.305066977,0.004314299,-0.054827787
CA,California,2010,1.007856643,0.302790819,0.009575086,-0.201244627,1.004345046,0.311147427,0.004400289,-0.05388301
CA,California,2009,0.366313859,0.315076736,0.009963601,-0.469764698,0.359196809,0.306188502,0.004330159,-0.12577894
CA,California,2008,0.384035941,0.315542839,0.009978341,-0.45613522,0.371556435,0.298862427,0.004226553,-0.122129663
CA,California,2007,1.056482594,0.32001907,0.010119892,-0.075100234,0.979085693,0.304058275,0.004300033,-0.020107999
CA,California,2006,1.011723165,0.306578461,0.009694862,-0.040684811,0.974198011,0.306581932,0.004335723,-0.01089331
CA,California,2005,1.077013391,0.316859053,0.010019963,0.194960764,1.021934163,0.309607534,0.004378512,0.052200513
CA,California,2004,1.030585336,0.31932552,0.01009796,-0.041927419,0.965654984,0.306837803,0.004339342,-0.011226017
CA,California,2003,0.863522541,0.312635389,0.009886399,0.016600353,0.797413477,0.296635388,0.004195058,0.004444725
CA,California,2002,0.883860679,0.308738694,0.009763175,0.003231367,0.829332369,0.303314104,0.004289509,0.000865195
CA,California,2001,1.414943412,0.310350135,0.009814133,0.413370877,1.338149413,0.305454784,0.004319783,0.110679561
CA,California,2000,1.379625896,0.30562586,0.009664738,0.343623103,1.3196888,0.307910567,0.004354513,0.092004678
CO,Colorado,2018,1.650167913,0.318021521,0.010056724,2.678943071,1.63724966,0.314615531,0.004449336,0.717283825
CO,Colorado,2017,1.257771879,0.325922815,0.010306584,1.68171278,1.277721005,0.300193923,0.004245383,0.450276599
CO,Colorado,2016,1.272751952,0.305401362,0.009657639,1.68171278,1.269372449,0.300341793,0.004247474,0.450276599
CO,Colorado,2015,1.605329895,0.306137427,0.009680915,1.927228324,1.619826212,0.309857906,0.004382053,0.516013094
CO,Colorado,2014,1.610828985,0.322168415,0.01018786,1.927228324,1.613051621,0.304964918,0.004312855,0.516013094
CO,Colorado,2013,1.540082407,0.314057227,0.009931362,1.888427633,1.517072689,0.299649938,0.00423769,0.505624255
CO,Colorado,2012,1.436955451,0.305702027,0.009667147,1.2097276,1.408442309,0.305083272,0.004314529,0.323903128
CO,Colorado,2011,1.063527176,0.316715527,0.010015424,0.902493129,1.096757109,0.309977049,0.004383737,0.241641463
CO,Colorado,2010,1.06694593,0.318338522,0.010066748,0.906920894,1.110023226,0.300842015,0.004254549,0.242826992
CO,Colorado,2009,0.622759716,0.305431741,0.0096586,0.32081827,0.62373129,0.305291129,0.004317469,0.085898711
CO,Colorado,2008,0.597281591,0.311597154,0.009853567,0.306494442,0.605908805,0.30053723,0.004250238,0.082063523
CO,Colorado,2007,1.583532088,0.308390834,0.009752174,0.903534843,1.552084771,0.300051779,0.004243373,0.241920381
CO,Colorado,2006,1.563836196,0.312008047,0.009866561,0.891324428,1.545463795,0.304575312,0.004307345,0.238651057
CO,Colorado,2005,1.139546544,0.306945684,0.009706475,0.684030351,1.12707215,0.298307096,0.004218699,0.183148314
CO,Colorado,2004,1.135518115,0.298470889,0.009438478,0.678826284,1.130442408,0.304531252,0.004306722,0.181754931
CO,Colorado,2003,1.308555381,0.314324364,0.009939809,0.794876282,1.288277247,0.312230604,0.004415608,0.21282718
CO,Colorado,2002,1.417004189,0.315084415,0.009963844,1.134144958,1.410450461,0.308389681,0.004361289,0.303665965
CO,Colorado,2001,1.324698279,0.304927693,0.00964266,0.962423351,1.321758138,0.302732344,0.004281282,0.257687709
CO,Colorado,2000,1.338602128,0.307850881,0.0097351,0.969612485,1.320150376,0.306218699,0.004330586,0.259612591
CT,Connecticut,2018,0.022045548,0.310873328,0.009830678,1.036176297,0.011188298,0.310966631,0.004397732,0.277434973
CT,Connecticut,2017,0.003184013,0.30400503,0.009613483,0.826103301,-0.01081107,0.299891693,0.004241109,0.221188177
CT,Connecticut,2016,0.040527784,0.302501149,0.009565926,0.826103301,-0.015262761,0.302615187,0.004279625,0.221188177
CT,Connecticut,2015,0.261155876,0.30930398,0.009781051,0.587328657,0.268076423,0.30445089,0.004305586,0.15725655
CT,Connecticut,2014,0.276390065,0.313295932,0.009907287,0.587328657,0.263055459,0.300761424,0.004253409,0.15725655
CT,Connecticut,2013,0.305834599,0.305040677,0.009646233,0.529194006,0.256477816,0.302191617,0.004273635,0.141691067
CT,Connecticut,2012,0.281047712,0.317154747,0.010029314,0.367583066,0.246852902,0.30399415,0.004299127,0.098419929
CT,Connecticut,2011,0.299784952,0.30592518,0.009674204,-0.208418568,0.268811721,0.303709413,0.0042951,-0.055803824
CT,Connecticut,2010,0.271143782,0.297540343,0.009409052,-0.306035216,0.230717432,0.304419273,0.004305139,-0.081940566
CT,Connecticut,2009,0.164571161,0.309267268,0.00977989,-0.623966874,0.111491752,0.303085211,0.004286272,-0.167066389
CT,Connecticut,2008,0.150009841,0.31060613,0.009822228,-0.652215349,0.093859764,0.306529516,0.004334982,-0.174629885
CT,Connecticut,2007,0.155696789,0.317543683,0.010041613,-0.588549967,0.121713581,0.30503866,0.004313898,-0.157583555
CT,Connecticut,2006,0.156185153,0.31218823,0.009872259,-0.574480863,0.121399978,0.299267334,0.004232279,-0.153816569
CT,Connecticut,2005,-0.023104515,0.314191114,0.009935595,-0.623205368,-0.04566872,0.29935655,0.004233541,-0.166862497
CT,Connecticut,2004,-0.011330061,0.310292978,0.009812326,-0.604134739,-0.032848106,0.299637992,0.004237521,-0.161756359
CT,Connecticut,2003,0.211068062,0.308826862,0.009765963,-0.5132622,0.173814315,0.303618398,0.004293813,-0.137425344
CT,Connecticut,2002,0.24550964,0.321383368,0.010163034,-0.473027427,0.191934584,0.30345759,0.004291538,-0.126652532
CT,Connecticut,2001,0.097837822,0.29774912,0.009415654,-0.554124713,0.081050998,0.306847777,0.004339483,-0.148366234
CT,Connecticut,2000,0.09671823,0.304485035,0.009628662,-0.566013176,0.062551687,0.302568734,0.004278968,-0.151549356
DE,Delaware,2018,-0.143173631,0.298333482,0.009434133,0.60646455,-0.214903622,0.304062435,0.004300092,0.162380163
DE,Delaware,2017,-0.137136813,0.302119162,0.009553847,0.694447095,-0.236148902,0.302980513,0.004284792,0.185937385
DE,Delaware,2016,-0.131440693,0.304717914,0.009636027,0.694447095,-0.238062667,0.30499812,0.004313325,0.185937385
DE,Delaware,2015,0.069985285,0.319135478,0.01009195,0.571524719,0.003117748,0.307975722,0.004355434,0.153025065
DE,Delaware,2014,0.064399828,0.321360681,0.010162317,0.571524719,0.000742438,0.309902724,0.004382686,0.153025065
DE,Delaware,2013,0.222352092,0.307999077,0.009739786,0.573279549,0.102835424,0.309951319,0.004383374,0.153494918
DE,Delaware,2012,0.159486374,0.303989283,0.009612985,0.413309495,0.067998345,0.305161714,0.004315638,0.110663126
DE,Delaware,2011,0.309876919,0.307115066,0.009711831,0.398982235,0.23001556,0.301230997,0.00426005,0.106827019
DE,Delaware,2010,0.285808546,0.312747333,0.009889939,0.396776545,0.230412596,0.3017072,0.004266784,0.106236449
DE,Delaware,2009,0.072176398,0.313818672,0.009923818,0.062868648,-0.050478897,0.303918778,0.004298061,0.016833006
DE,Delaware,2008,0.046691843,0.31595081,0.009991242,0.047215233,-0.077458792,0.306720834,0.004337688,0.012641822
DE,Delaware,2007,-0.357610856,0.318469297,0.010070883,-0.410704336,-0.477457464,0.297804254,0.004211588,-0.109965598
DE,Delaware,2006,-0.354948666,0.302595118,0.009568898,-0.403671733,-0.474549874,0.311939532,0.004411491,-0.108082627
DE,Delaware,2005,-0.47008119,0.314717296,0.009952235,-0.477937942,-0.584647795,0.30890035,0.004368511,-0.127967316
DE,Delaware,2004,-0.469449986,0.302631341,0.009570043,-0.485044538,-0.593938628,0.302949969,0.00428436,-0.129870099
DE,Delaware,2003,-0.249208036,0.318233804,0.010063436,-0.414353673,-0.360240024,0.303895554,0.004297732,-0.110942704
DE,Delaware,2002,-0.275456402,0.308498893,0.009755592,-0.455201288,-0.394828538,0.307873374,0.004353987,-0.121879604
DE,Delaware,2001,-0.575868427,0.320474041,0.010134279,-0.68393441,-0.718133691,0.304069991,0.004300199,-0.183122626
DE,Delaware,2000,-0.580896802,0.307314986,0.009718153,-0.682944397,-0.714955159,0.305130292,0.004315194,-0.182857551
FL,Florida,2018,0.291253916,0.306604096,0.009695673,-0.149804919,0.233490928,0.309971634,0.004383661,-0.040110089
FL,Florida,2017,0.0965576,0.306324609,0.009686835,-0.246305062,0.045572659,0.307105067,0.004343122,-0.065947888
FL,Florida,2016,0.112924062,0.299589384,0.009473848,-0.246305062,0.039510903,0.306213679,0.004330515,-0.065947888
FL,Florida,2015,-0.809515111,0.299595856,0.009474053,-0.90475727,-0.787875289,0.305606804,0.004321933,-0.242247684
FL,Florida,2014,-0.827520331,0.311321768,0.009844859,-0.90475727,-0.77614313,0.300746605,0.004253199,-0.242247684
FL,Florida,2013,-0.914117291,0.312512139,0.009882502,-0.646301285,-0.91199296,0.304131763,0.004301073,-0.173046401
FL,Florida,2012,-0.856982106,0.30833108,0.009750285,-0.734987599,-0.85287576,0.308062999,0.004356669,-0.196792057
FL,Florida,2011,-1.754425653,0.30524681,0.009652752,-1.241400571,-1.634490075,0.302364146,0.004276075,-0.332383528
FL,Florida,2010,-1.699571177,0.311832574,0.009861012,-0.849951473,-1.645811191,0.302823304,0.004282568,-0.227573497
FL,Florida,2009,-1.344729048,0.302246469,0.009557873,-0.775739268,-1.353878936,0.304034196,0.004299693,-0.207703267
FL,Florida,2008,-1.369817914,0.299660758,0.009476105,-0.758846015,-1.363788882,0.301742807,0.004267288,-0.203180119
FL,Florida,2007,-1.56300812,0.30901749,0.009771991,-1.136190601,-1.544266675,0.310092442,0.004385369,-0.304213684
FL,Florida,2006,-1.585258851,0.314805212,0.009955015,-1.308124064,-1.574841284,0.302610827,0.004279563,-0.350248664
FL,Florida,2005,-2.073850633,0.302554002,0.009567598,-1.540232895,-2.035534972,0.300990805,0.004256653,-0.412395528
FL,Florida,2004,-2.030956632,0.302486626,0.009565467,-1.424299248,-2.003448413,0.308079574,0.004356903,-0.381354432
FL,Florida,2003,-1.828126493,0.306726689,0.00969955,-1.255309698,-1.770406009,0.310109495,0.004385611,-0.33610768
FL,Florida,2002,-1.809424135,0.303435077,0.00959546,-1.222406931,-1.767307996,0.310352322,0.004389045,-0.327298004
FL,Florida,2001,-0.509278798,0.307150277,0.009712945,-0.588378844,-0.537024113,0.3051799,0.004315896,-0.157537737
FL,Florida,2000,-0.49154966,0.30437885,0.009625304,-0.552173993,-0.518165255,0.296363738,0.004191216,-0.147843931
GA,Georgia,2018,-1.739289917,0.309529978,0.009788197,-1.057825795,-1.753347001,0.307814492,0.004353154,-0.2832316
GA,Georgia,2017,-1.943501971,0.315708514,0.00998358,-1.317053316,-1.975931229,0.307717645,0.004351785,-0.352639461
GA,Georgia,2016,-1.974748517,0.309949796,0.009801473,-1.317053316,-1.971409886,0.307000372,0.004341641,-0.352639461
GA,Georgia,2015,-2.087681892,0.299356454,0.009466482,-1.452439236,-2.076877356,0.306457081,0.004333958,-0.38888888
GA,Georgia,2014,-2.103351971,0.307220363,0.009715161,-1.452439236,-2.075030828,0.308212967,0.00435879,-0.38888888
GA,Georgia,2013,-1.913121563,0.301918429,0.009547499,-1.463866811,-1.915576903,0.305280846,0.004317323,-0.3919486
GA,Georgia,2012,-1.873891999,0.320994307,0.010150731,-1.344545662,-1.893236442,0.306502739,0.004334603,-0.360000504
GA,Georgia,2011,-1.226544432,0.316574063,0.010010951,-1.250329026,-1.239953376,0.308268142,0.00435957,-0.334774111
GA,Georgia,2010,-1.213923117,0.318311558,0.010065895,-1.262719713,-1.243796054,0.309951086,0.00438337,-0.338091703
GA,Georgia,2009,-0.965387826,0.309906475,0.009800103,-0.909835436,-1.0388179,0.305366066,0.004318528,-0.243607357
GA,Georgia,2008,-0.996377187,0.310404598,0.009815855,-0.957255896,-1.067666146,0.306587818,0.004335806,-0.256304129
GA,Georgia,2007,-0.946211309,0.319521394,0.010104154,-0.847811538,-1.020741983,0.305932969,0.004326546,-0.227000532
GA,Georgia,2006,-0.954887632,0.317434353,0.010038156,-0.84828143,-1.02912012,0.309381201,0.004375311,-0.227126345
GA,Georgia,2005,0.497599746,0.321777063,0.010175484,0.074382052,0.344801267,0.310506457,0.004391224,0.019915706
GA,Georgia,2004,0.664522762,0.327135709,0.010344939,0.401336867,0.501688221,0.306458305,0.004333975,0.107457469
GA,Georgia,2003,0.455603997,0.314508333,0.009945627,0.273137641,0.311985182,0.308637696,0.004364796,0.073132279
GA,Georgia,2002,0.381929782,0.323746075,0.01023775,-0.049029676,0.233118304,0.310929751,0.004397211,-0.013127637
GA,Georgia,2001,-1.142267217,0.307502894,0.009724095,-0.734764208,-1.159709301,0.302271358,0.004274763,-0.196732244
GA,Georgia,2000,-1.133282639,0.316045069,0.009994223,-0.735315725,-1.149761327,0.307018417,0.004341896,-0.196879912
HI,Hawaii,2018,0.137759679,0.307380227,0.009720216,1.396970985,0.136715795,0.304972531,0.004312963,0.374037322
HI,Hawaii,2017,0.176441101,0.301319597,0.009528562,1.230799396,0.160224687,0.30520391,0.004316235,0.329545076
HI,Hawaii,2016,0.145900757,0.305181194,0.009650677,1.230799396,0.164768326,0.309819529,0.00438151,0.329545076
HI,Hawaii,2015,0.17389492,0.307171125,0.009713604,1.047262158,0.191341595,0.302808373,0.004282357,0.280403199
HI,Hawaii,2014,0.157884239,0.313848118,0.009924749,1.047262158,0.201389297,0.310116209,0.004385705,0.280403199
HI,Hawaii,2013,0.533506919,0.314716482,0.009952209,1.077630173,0.524647395,0.302982027,0.004284813,0.288534199
HI,Hawaii,2012,0.559564495,0.312132999,0.009870512,0.913960227,0.543067191,0.306632757,0.004336442,0.244711765
HI,Hawaii,2011,0.532736749,0.313683345,0.009919538,0.651812103,0.523802085,0.305867006,0.004325613,0.174521916
HI,Hawaii,2010,0.538789378,0.296538165,0.00937736,0.634914494,0.526582985,0.307491436,0.004348586,0.169997601
HI,Hawaii,2009,0.218905399,0.321764444,0.010175085,0.437457803,0.213121032,0.303635057,0.004294048,0.117128807
HI,Hawaii,2008,0.234143947,0.319422828,0.010101037,0.483711117,0.229967064,0.305597405,0.0043218,0.129513077
HI,Hawaii,2007,0.330587392,0.311225269,0.009841807,0.617029158,0.335821619,0.306189743,0.004330177,0.165208824
HI,Hawaii,2006,0.339316516,0.308228347,0.009747036,0.629688785,0.346455244,0.303612115,0.004293724,0.168598424
HI,Hawaii,2005,0.527005766,0.30065417,0.00950752,0.757261094,0.516247199,0.303866974,0.004297328,0.202755758
HI,Hawaii,2004,0.527098329,0.308862367,0.009767086,0.764012415,0.532219816,0.303321272,0.004289611,0.204563416
HI,Hawaii,2003,0.622791544,0.320435789,0.010133069,0.919165178,0.625372606,0.30747902,0.00434841,0.246105384
HI,Hawaii,2002,0.662775652,0.297916815,0.009420957,0.942824967,0.649337673,0.302153461,0.004273095,0.252440265
HI,Hawaii,2001,0.65513074,0.317051495,0.010026049,1.06104483,0.668092804,0.299314547,0.004232947,0.284093493
HI,Hawaii,2000,0.684110222,0.309805562,0.009796912,1.05622469,0.670955204,0.304180333,0.00430176,0.282802906
ID,Idaho,2018,-0.391082316,0.312895231,0.009894616,0.053067946,-0.428635718,0.297972245,0.004213964,0.01420888
ID,Idaho,2017,-0.427425531,0.331655525,0.010487869,-0.018099038,-0.457900645,0.302751441,0.004281552,-0.004845996
ID,Idaho,2016,-0.443450391,0.315595592,0.009980009,-0.018099038,-0.462984925,0.304040188,0.004299778,-0.004845996
ID,Idaho,2015,-0.426288823,0.311169663,0.009840049,-0.077775928,-0.428558022,0.301551898,0.004264588,-0.020824412
ID,Idaho,2014,-0.415025311,0.313911844,0.009926764,-0.077775928,-0.423392844,0.299300666,0.004232751,-0.020824412
ID,Idaho,2013,-0.343736911,0.314368661,0.00994121,0.009499818,-0.371992479,0.30311655,0.004286715,0.002543565
ID,Idaho,2012,-0.310469434,0.313828651,0.009924133,-0.12354663,-0.33917318,0.305279175,0.0043173,-0.033079463
ID,Idaho,2011,-0.351446183,0.301723358,0.00954133,-0.041749152,-0.353231924,0.307114167,0.00434325,-0.011178286
ID,Idaho,2010,-0.364055304,0.314466429,0.009944302,-0.052916106,-0.359905113,0.299745236,0.004239038,-0.014168224
ID,Idaho,2009,-0.205387702,0.313822484,0.009923938,0.357958354,-0.236592581,0.302329551,0.004275586,0.095842924
ID,Idaho,2008,-0.2338407,0.314032422,0.009930577,0.327105985,-0.271363683,0.295679132,0.004181534,0.087582239
ID,Idaho,2007,-0.152061516,0.304358361,0.009624656,0.337044248,-0.20068712,0.301342568,0.004261627,0.090243197
ID,Idaho,2006,-0.127204526,0.310812721,0.009828761,0.402399672,-0.162753829,0.310773226,0.004394997,0.107742034
ID,Idaho,2005,-0.096443419,0.315945913,0.009991087,0.441586244,-0.146017854,0.298795471,0.004225606,0.118234192
ID,Idaho,2004,-0.119027876,0.30765458,0.009728892,0.445266569,-0.139293043,0.30477844,0.004310218,0.119219595
ID,Idaho,2003,-0.014124356,0.309273054,0.009780073,0.503557594,-0.034952593,0.303186186,0.0042877,0.134826947
ID,Idaho,2002,-0.009046755,0.314862182,0.009956816,0.507038823,-0.017957897,0.297703252,0.00421016,0.135759043
ID,Idaho,2001,-0.197955344,0.313171125,0.009903341,0.383609709,-0.193235906,0.309674307,0.004379456,0.102711044
ID,Idaho,2000,-0.125979849,0.302320462,0.009560212,0.430327065,-0.139360317,0.307237589,0.004344996,0.11521956
